date_key,customer_key,product_key,region_key,sales_amount,profit,quantity,discount,sales_id
167,169,316,9,55.98,27.4302,1,0.0,558
167,169,368,9,55.98,27.4302,1,0.0,559
167,169,369,9,1336.829,31.4548,13,0.15,560
167,169,370,9,113.568,-18.4548,2,0.2,561
133,170,371,5,139.86,65.7342,7,0.0,562
133,170,270,5,307.136,26.8744,4,0.2,563
93,171,372,109,95.92,25.8984,8,0.0,564
168,172,373,2,383.8,38.38,5,0.2,565
45,147,374,110,5.78,2.8322,1,0.0,566
45,147,374,170,5.78,2.8322,1,0.0,567
45,147,374,212,5.78,2.8322,1,0.0,568
169,134,375,2,9.32,2.7028,4,0.0,569
169,134,376,2,15.25,7.015,1,0.0,570
170,33,377,111,196.752,56.5662,6,0.2,571
170,33,377,153,196.752,56.5662,6,0.2,572
16,173,378,112,56.56,14.7056,4,0.0,573
16,173,378,425,56.56,14.7056,4,0.0,574
16,173,379,112,32.7,8.502,3,0.0,575
16,173,379,425,32.7,8.502,3,0.0,576
171,174,380,26,866.4,225.264,4,0.0,577
171,174,380,113,866.4,225.264,4,0.0,578
171,174,380,254,866.4,225.264,4,0.0,579
52,26,381,114,28.4,11.076,2,0.0,580
52,26,382,114,287.92,138.2016,8,0.0,581
172,175,383,115,69.99,30.0957,1,0.0,582
173,176,384,53,6.672,0.5004,6,0.2,583
174,177,385,116,189.588,-145.3508,2,0.7,584
174,177,173,116,408.744,76.6395,7,0.2,585
174,177,173,116,291.96,54.7425,5,0.2,586
174,177,386,116,4.768,-0.7748,2,0.2,587
113,73,387,95,714.3,207.147,5,0.0,588
175,178,388,117,4.812,-3.6892,2,0.7,589
175,178,388,197,4.812,-3.6892,2,0.7,590
175,178,389,117,247.8,-18.585,5,0.2,591
175,178,389,197,247.8,-18.585,5,0.2,592
2,179,390,23,1007.979,43.1991,3,0.3,593
2,179,316,23,313.488,113.6394,7,0.2,594
2,179,368,23,313.488,113.6394,7,0.2,595
176,180,391,13,31.872,11.5536,8,0.2,596
177,52,392,21,207.846,2.3094,3,0.1,597
65,8,393,69,12.22,3.666,1,0.0,598
65,8,394,69,194.94,23.3928,3,0.0,599
65,8,395,69,70.95,20.5755,3,0.0,600
65,8,396,69,91.36,42.0256,4,0.0,601
65,8,397,69,242.94,29.1528,3,0.0,602
65,8,398,69,22.05,10.584,7,0.0,603
178,181,399,39,2.91,1.3677,1,0.0,604
178,181,399,96,2.91,1.3677,1,0.0,605
178,181,399,118,2.91,1.3677,1,0.0,606
179,182,400,119,59.52,15.4752,3,0.0,607
179,182,400,285,59.52,15.4752,3,0.0,608
179,182,400,314,59.52,15.4752,3,0.0,609
179,182,401,119,161.94,9.7164,3,0.0,610
179,182,401,285,161.94,9.7164,3,0.0,611
179,182,401,314,161.94,9.7164,3,0.0,612
179,182,402,119,263.88,71.2476,6,0.0,613
179,182,402,285,263.88,71.2476,6,0.0,614
179,182,402,314,263.88,71.2476,6,0.0,615
179,182,403,119,30.48,7.9248,3,0.0,616
179,182,403,285,30.48,7.9248,3,0.0,617
179,182,403,314,30.48,7.9248,3,0.0,618
179,182,404,119,9.84,2.8536,3,0.0,619
179,182,404,285,9.84,2.8536,3,0.0,620
179,182,404,314,9.84,2.8536,3,0.0,621
179,182,405,119,35.12,9.1312,4,0.0,622
179,182,405,285,35.12,9.1312,4,0.0,623
179,182,405,314,35.12,9.1312,4,0.0,624
180,183,11,61,284.364,-75.8304,2,0.4,625
180,183,406,61,665.408,66.5408,2,0.2,626
181,176,407,120,63.88,24.9132,4,0.0,627
182,184,408,4,129.568,-24.294,2,0.2,628
182,184,408,121,129.568,-24.294,2,0.2,629
182,184,408,183,129.568,-24.294,2,0.2,630
183,174,409,28,747.558,-96.1146,3,0.3,631
183,174,409,54,747.558,-96.1146,3,0.3,632
183,174,410,28,8.928,3.348,2,0.2,633
183,174,410,54,8.928,3.348,2,0.2,634
84,99,411,5,103.92,36.372,4,0.0,635
84,99,412,5,899.91,377.9622,9,0.0,636
84,99,413,5,51.312,18.6006,3,0.2,637
184,185,327,43,23.56,7.068,5,0.2,638
184,185,414,43,1272.63,-814.4832,6,0.5,639
184,185,415,43,28.485,-20.889,5,0.7,640
184,185,416,43,185.376,-34.758,2,0.2,641
184,185,417,43,78.272,5.8704,2,0.2,642
185,186,271,122,254.744,-312.0614,7,0.6,643
186,104,418,123,205.3328,-36.2352,2,0.32,644
187,114,419,23,4.788,-7.9002,3,0.8,645
140,187,420,124,55.48,26.6304,1,0.0,646
188,188,421,9,340.92,3.4092,3,0.0,647
188,188,422,9,222.666,10.4784,2,0.15,648
188,188,423,9,703.968,87.996,4,0.2,649
188,188,424,9,92.52,24.9804,6,0.0,650
188,188,425,9,62.65,28.819,7,0.0,651
188,188,426,9,94.85,45.528,5,0.0,652
189,121,427,2,95.76,7.182,6,0.2,653
190,189,280,22,40.2,19.296,3,0.0,654
190,189,280,385,40.2,19.296,3,0.0,655
191,190,428,21,14.7,6.615,5,0.0,656
191,190,429,21,704.25,84.51,5,0.0,657
192,191,430,74,9.09,1.9089,3,0.0,658
193,192,80,21,5.96,1.6688,2,0.0,659
193,192,431,21,159.98,57.5928,2,0.0,660
194,193,432,2,29.6,14.8,2,0.0,661
194,193,433,2,514.165,-30.245,5,0.15,662
194,193,434,2,279.96,17.4975,5,0.2,663
195,194,435,23,2735.952,341.994,6,0.2,664
4,195,436,125,7.992,0.5994,1,0.2,665
4,195,436,337,7.992,0.5994,1,0.2,666
4,195,437,125,63.984,10.3974,2,0.2,667
4,195,437,337,63.984,10.3974,2,0.2,668
4,195,402,125,70.368,6.1572,2,0.2,669
4,195,402,337,70.368,6.1572,2,0.2,670
81,196,438,31,449.15,8.983,5,0.0,671
81,196,438,126,449.15,8.983,5,0.0,672
81,196,439,31,11.07,5.0922,3,0.0,673
81,196,439,126,11.07,5.0922,3,0.0,674
196,197,440,5,93.98,13.1572,2,0.0,675
197,198,441,27,189.882,-94.941,3,0.4,676
18,199,442,127,105.42,51.6558,2,0.0,677
18,199,442,280,105.42,51.6558,2,0.0,678
198,184,443,128,119.616,40.3704,8,0.2,679
198,184,444,128,255.76,81.8432,4,0.0,680
198,184,1761,128,255.76,81.8432,4,0.0,681
198,184,293,128,241.568,18.1176,2,0.2,682
198,184,445,128,69.3,22.869,9,0.0,683
199,200,446,129,22.62,-15.08,2,0.7,684
199,200,447,129,14.952,-11.9616,2,0.7,685
199,200,448,129,801.568,50.098,2,0.2,686
199,200,449,129,2.376,-1.9008,3,0.7,687
199,200,450,129,32.792,11.8871,1,0.2,688
199,200,1256,129,32.792,11.8871,1,0.2,689
106,183,123,21,15.92,5.373,5,0.2,690
200,201,451,130,2.74,0.7398,1,0.0,691
200,201,452,130,8.34,2.1684,3,0.0,692
200,201,232,130,46.74,11.685,3,0.0,693
200,201,453,130,46.74,11.685,3,0.0,694
200,201,454,130,6354.95,3177.475,5,0.0,695
201,202,455,131,126.3,40.416,3,0.0,696
201,202,456,131,38.04,12.1728,2,0.0,697
202,167,80,47,7.152,0.7152,3,0.2,698
202,167,80,259,7.152,0.7152,3,0.2,699
203,203,457,2,6.63,1.7901,3,0.0,700
203,203,458,2,5.88,1.7052,2,0.0,701
204,58,459,132,2999.95,1379.977,5,0.0,702
204,58,460,132,51.45,13.8915,3,0.0,703
204,58,461,132,11.96,5.382,2,0.0,704
204,58,462,132,1126.02,56.301,3,0.0,705
205,204,44,13,18.392,5.2877,1,0.2,706
205,204,463,13,129.568,-25.9136,2,0.2,707
205,204,464,13,14.112,-21.168,9,0.8,708
206,205,441,69,210.98,21.098,2,0.0,709
207,110,465,2,55.176,-12.4146,3,0.2,710
207,110,219,2,66.26,27.1666,2,0.0,711
207,110,466,2,66.26,27.1666,2,0.0,712
208,206,467,112,22.2,10.434,5,0.0,713
208,206,467,425,22.2,10.434,5,0.0,714
209,207,468,133,683.952,42.747,3,0.2,715
209,207,287,133,45.696,5.1408,3,0.2,716
38,208,469,11,36.336,-7.2672,3,0.2,717
38,208,470,11,666.248,-149.9058,1,0.2,718
38,208,471,11,52.512,19.692,6,0.2,719
210,209,472,2,190.72,11.92,1,0.2,720
211,210,473,2,47.94,2.397,3,0.0,721
212,211,474,134,979.95,274.386,5,0.0,722
212,211,250,134,22.75,11.375,5,0.0,723
213,212,475,135,16.768,1.4672,2,0.2,724
214,213,476,23,42.616,-68.1856,7,0.8,725
156,89,477,21,10.752,3.36,4,0.2,726
215,214,478,1,152.94,41.2938,3,0.0,727
215,214,478,294,152.94,41.2938,3,0.0,728
215,214,479,1,283.92,70.98,4,0.0,729
215,214,479,294,283.92,70.98,4,0.0,730
216,215,480,136,468.9,206.316,6,0.0,731
217,21,481,99,380.864,38.0864,8,0.2,732
218,216,438,25,646.776,-145.5246,9,0.2,733
218,216,438,137,646.776,-145.5246,9,0.2,734
218,216,438,303,646.776,-145.5246,9,0.2,735
218,216,438,307,646.776,-145.5246,9,0.2,736
219,39,482,6,58.112,7.264,2,0.2,737
219,39,483,6,100.792,6.2995,1,0.2,738
219,39,484,6,66.112,-84.2928,4,0.6,739
124,217,485,21,41.28,13.932,6,0.2,740
124,217,486,21,13.36,6.4128,2,0.0,741
220,159,55,23,250.272,15.642,9,0.2,742
220,159,93,23,11.364,-17.046,3,0.8,743
220,159,487,23,8.72,-1.744,5,0.2,744
174,218,488,9,1121.568,0.0,2,0.2,745
221,54,489,117,34.504,6.0382,1,0.2,746
221,54,489,197,34.504,6.0382,1,0.2,747
222,219,490,13,10.824,2.5707,3,0.2,748
223,159,491,138,1295.78,310.9872,2,0.0,749
224,220,492,41,19.456,3.4048,4,0.2,750
224,220,492,108,19.456,3.4048,4,0.2,751
225,221,493,2,20.7,9.936,2,0.0,752
225,221,494,2,1335.68,-217.048,4,0.2,753
225,221,495,2,32.4,15.552,5,0.0,754
226,222,381,9,42.6,16.614,3,0.0,755
226,222,496,9,84.056,27.3182,7,0.2,756
81,223,497,71,13.0,1.3,5,0.2,757
81,223,498,71,13.128,3.7743,3,0.2,758
215,224,499,5,3.96,0.0,2,0.0,759
215,224,288,5,2.61,1.2006,1,0.0,760
227,225,500,2,374.376,46.797,3,0.2,761
173,226,501,5,91.84,45.0016,8,0.0,762
173,226,502,5,81.088,27.3672,7,0.2,763
173,226,503,5,19.44,9.3312,3,0.0,764
173,226,504,5,451.152,0.0,3,0.2,765
117,227,493,21,72.45,34.776,7,0.0,766
117,227,205,21,13.96,6.4216,4,0.0,767
117,227,307,21,33.264,11.2266,7,0.2,768
117,227,505,21,14.85,4.0095,3,0.0,769
55,228,506,139,8.82,2.3814,3,0.0,770
228,229,501,90,160.72,78.7528,14,0.0,771
228,229,501,229,160.72,78.7528,14,0.0,772
228,229,507,90,19.92,9.7608,4,0.0,773
228,229,507,229,19.92,9.7608,4,0.0,774
228,229,508,90,7.3,2.19,2,0.0,775
228,229,508,229,7.3,2.19,2,0.0,776
229,230,124,23,69.712,8.714,2,0.2,777
229,230,509,23,8.792,-5.7148,1,0.6,778
230,231,510,2,51.52,1.5456,4,0.0,779
97,232,35,62,470.376,52.9173,3,0.2,780
97,232,511,62,105.584,9.2386,2,0.2,781
97,232,96,62,31.152,3.5046,3,0.2,782
97,232,512,62,6.783,-4.7481,7,0.7,783
97,232,145,62,406.368,30.4776,4,0.2,784
231,233,370,110,70.98,4.9686,1,0.0,785
231,233,370,170,70.98,4.9686,1,0.0,786
231,233,370,212,70.98,4.9686,1,0.0,787
231,233,513,110,294.93,144.5157,3,0.0,788
231,233,513,170,294.93,144.5157,3,0.0,789
231,233,513,212,294.93,144.5157,3,0.0,790
232,234,514,140,84.784,-20.1362,2,0.2,791
232,234,514,244,84.784,-20.1362,2,0.2,792
232,234,515,140,20.736,7.2576,4,0.2,793
232,234,515,244,20.736,7.2576,4,0.2,794
232,234,443,140,16.821,-12.8961,3,0.7,795
232,234,443,244,16.821,-12.8961,3,0.7,796
232,234,516,140,10.368,3.6288,2,0.2,797
232,234,516,244,10.368,3.6288,2,0.2,798
233,235,517,141,9.344,1.168,2,0.2,799
233,235,199,141,31.2,9.75,3,0.2,800
234,236,518,74,76.12,22.0748,2,0.0,801
234,236,363,74,1199.976,434.9913,3,0.2,802
234,236,290,74,445.96,55.745,5,0.2,803
234,236,519,74,327.76,91.7728,8,0.0,804
217,237,520,11,11.632,1.0178,2,0.2,805
88,238,521,11,143.982,-28.7964,3,0.4,806
88,238,522,11,494.376,-115.3544,4,0.4,807
88,238,508,11,5.84,0.73,2,0.2,808
235,239,523,71,142.776,17.847,1,0.2,809
235,239,287,71,45.696,5.1408,3,0.2,810
235,239,388,71,7.218,-5.5338,3,0.7,811
235,239,382,71,43.188,-31.6712,4,0.7,812
235,239,524,71,131.904,47.8152,3,0.2,813
236,240,525,11,3.282,-2.6256,2,0.7,814
236,240,458,11,21.168,2.3814,9,0.2,815
236,240,526,11,55.188,-10.1178,2,0.4,816
237,241,350,63,369.576,41.5773,3,0.2,817
237,241,527,63,15.712,5.6956,4,0.2,818
109,242,528,11,8.448,2.64,2,0.2,819
109,242,529,11,728.946,-157.9383,9,0.4,820
238,243,224,142,119.94,15.992,10,0.4,821
238,243,530,142,3.648,-2.7968,2,0.7,822
239,244,531,21,40.48,15.7872,2,0.0,823
239,244,532,21,9.94,3.0814,2,0.0,824
239,244,533,21,107.424,33.57,9,0.2,825
239,244,534,21,37.91,10.9939,1,0.0,826
239,244,140,21,88.02,27.2862,3,0.0,827
59,245,535,23,8.69,-14.773,5,0.8,828
240,246,536,143,301.96,87.5684,2,0.0,829
240,246,537,143,555.21,178.901,5,0.1,830
240,246,538,143,523.48,130.87,4,0.0,831
240,246,31,143,161.82,46.9278,9,0.0,832
176,247,539,21,35.56,12.0904,7,0.0,833
241,248,540,5,97.16,28.1764,2,0.0,834
95,96,541,9,15.24,5.1435,5,0.2,835
95,96,251,9,13.23,6.0858,3,0.0,836
26,249,542,35,243.384,-51.7191,3,0.2,837
26,249,542,151,243.384,-51.7191,3,0.2,838
26,249,543,35,119.8,29.95,5,0.2,839
26,249,543,151,119.8,29.95,5,0.2,840
26,249,544,35,300.768,30.0768,4,0.2,841
26,249,544,151,300.768,30.0768,4,0.2,842
242,206,545,107,17.88,2.4585,3,0.2,843
242,206,513,107,235.944,85.5297,3,0.2,844
243,250,546,144,392.94,43.2234,3,0.0,845
244,251,547,35,18.882,-13.8468,3,0.7,846
244,251,547,151,18.882,-13.8468,3,0.7,847
244,251,548,35,122.328,12.2328,3,0.2,848
244,251,548,151,122.328,12.2328,3,0.2,849
245,47,222,145,1049.2,272.792,5,0.0,850
245,47,549,145,15.424,5.0128,4,0.2,851
123,252,550,32,18.84,6.0288,3,0.0,852
246,253,551,146,330.4,85.904,2,0.0,853
246,253,552,146,26.25,12.6,7,0.0,854
194,254,219,147,132.52,54.3332,4,0.0,855
194,254,466,147,132.52,54.3332,4,0.0,856
247,70,553,148,6.48,3.1752,1,0.0,857
248,255,554,39,209.3,56.511,2,0.0,858
248,255,554,96,209.3,56.511,2,0.0,859
248,255,554,118,209.3,56.511,2,0.0,860
179,122,555,149,31.56,9.8625,5,0.2,861
179,122,556,149,30.144,3.0144,2,0.2,862
26,256,347,150,14.8,6.068,4,0.0,863
26,256,174,150,302.376,22.6782,3,0.2,864
26,256,557,150,316.0,31.6,4,0.0,865
249,257,68,21,379.4,178.318,10,0.0,866
250,154,63,21,97.82,45.9754,2,0.0,867
250,154,558,21,103.12,10.312,8,0.0,868
251,258,559,39,113.552,8.5164,2,0.2,869
251,258,559,96,113.552,8.5164,2,0.2,870
251,258,559,118,113.552,8.5164,2,0.2,871
251,258,560,39,3.318,-2.6544,2,0.7,872
251,258,560,96,3.318,-2.6544,2,0.7,873
251,258,560,118,3.318,-2.6544,2,0.7,874
251,258,561,39,134.288,45.3222,2,0.2,875
251,258,561,96,134.288,45.3222,2,0.2,876
251,258,561,118,134.288,45.3222,2,0.2,877
252,259,448,35,701.372,-50.098,2,0.3,878
252,259,448,151,701.372,-50.098,2,0.3,879
252,259,69,35,2.308,-3.462,2,0.8,880
252,259,69,151,2.308,-3.462,2,0.8,881
252,259,1487,35,2.308,-3.462,2,0.8,882
252,259,1487,151,2.308,-3.462,2,0.8,883
253,91,523,86,999.432,124.929,7,0.2,884
253,91,523,152,999.432,124.929,7,0.2,885
253,91,562,86,724.08,-135.765,14,0.2,886
253,91,562,152,724.08,-135.765,14,0.2,887
253,91,115,86,918.785,-118.1295,5,0.3,888
253,91,115,152,918.785,-118.1295,5,0.3,889
253,91,110,86,2.724,-4.2222,3,0.8,890
253,91,110,152,2.724,-4.2222,3,0.8,891
254,260,198,21,459.95,18.398,5,0.0,892
255,117,111,111,10.74,5.2626,3,0.0,893
255,117,111,153,10.74,5.2626,3,0.0,894
111,261,563,63,23.76,2.079,3,0.2,895
111,261,260,63,85.056,28.7064,3,0.2,896
111,261,564,63,381.576,28.6182,3,0.2,897
164,262,565,154,30.36,8.7285,5,0.2,898
256,247,566,23,23.976,-14.3856,3,0.6,899
256,247,567,23,108.925,-71.8905,1,0.5,900
256,247,128,23,36.352,11.36,8,0.2,901
256,247,568,23,36.352,11.36,8,0.2,902
141,144,569,100,19.56,1.7115,5,0.2,903
141,144,569,332,19.56,1.7115,5,0.2,904
257,263,570,39,61.44,16.5888,3,0.0,905
257,263,570,96,61.44,16.5888,3,0.0,906
257,263,570,118,61.44,16.5888,3,0.0,907
257,263,571,39,38.9,17.505,5,0.0,908
257,263,571,96,38.9,17.505,5,0.0,909
257,263,571,118,38.9,17.505,5,0.0,910
257,263,219,39,99.39,40.7499,3,0.0,911
257,263,219,96,99.39,40.7499,3,0.0,912
257,263,219,118,99.39,40.7499,3,0.0,913
257,263,466,39,99.39,40.7499,3,0.0,914
257,263,466,96,99.39,40.7499,3,0.0,915
257,263,466,118,99.39,40.7499,3,0.0,916
258,264,572,155,2.688,-7.392,3,0.8,917
258,264,573,155,27.816,4.5201,3,0.2,918
258,264,574,155,82.524,-41.262,3,0.6,919
258,264,575,155,182.994,-320.2395,3,0.8,920
258,264,935,155,182.994,-320.2395,3,0.8,921
259,265,576,21,14.352,4.6644,3,0.2,922
259,265,577,21,64.96,2.5984,2,0.0,923
259,265,460,21,68.6,18.522,4,0.0,924
260,266,578,156,7999.98,-3839.9904,4,0.5,925
260,266,578,198,7999.98,-3839.9904,4,0.5,926
260,266,578,343,7999.98,-3839.9904,4,0.5,927
260,266,554,156,167.44,14.651,2,0.2,928
260,266,554,198,167.44,14.651,2,0.2,929
260,266,554,343,167.44,14.651,2,0.2,930
261,267,333,26,479.97,163.1898,3,0.0,931
261,267,333,113,479.97,163.1898,3,0.0,932
261,267,333,254,479.97,163.1898,3,0.0,933
261,267,579,26,14.62,6.8714,2,0.0,934
261,267,579,113,14.62,6.8714,2,0.0,935
261,267,579,254,14.62,6.8714,2,0.0,936
261,267,89,26,19.44,9.3312,3,0.0,937
261,267,89,113,19.44,9.3312,3,0.0,938
261,267,89,254,19.44,9.3312,3,0.0,939
54,268,580,21,191.984,4.7996,2,0.2,940
262,269,581,157,104.01,14.5614,1,0.0,941
262,269,12,157,284.82,74.0532,1,0.0,942
262,269,582,157,36.84,10.3152,3,0.0,943
263,270,583,2,166.24,24.936,1,0.0,944
263,270,584,2,33.4,16.032,5,0.0,945
264,271,292,158,198.272,17.3488,8,0.2,946
264,271,585,158,47.36,17.76,4,0.2,947
264,271,82,158,200.984,62.8075,7,0.2,948
264,271,586,158,97.696,31.7512,4,0.2,949
264,271,587,158,2.696,0.8088,1,0.2,950
264,271,588,158,18.588,-13.6312,2,0.7,951
264,271,306,158,4.896,-3.4272,3,0.7,952
265,115,193,154,15.072,4.1448,3,0.2,953
255,156,589,5,209.88,35.6796,3,0.0,954
266,272,590,90,369.912,-13.8717,3,0.2,955
266,272,590,229,369.912,-13.8717,3,0.2,956
172,273,591,159,10.368,3.6288,2,0.2,957
172,273,592,159,166.84,18.7695,5,0.2,958
172,273,456,159,15.216,2.2824,1,0.2,959
267,274,248,21,119.96,52.7824,4,0.0,960
267,274,593,21,883.92,-110.49,5,0.2,961
267,274,349,21,46.72,15.768,8,0.2,962
268,275,420,21,55.48,26.6304,1,0.0,963
214,276,594,160,24.448,8.8624,4,0.2,964
241,277,595,161,281.34,109.7226,6,0.0,965
241,277,350,161,307.98,89.3142,2,0.0,966
241,277,596,161,299.97,113.9886,3,0.0,967
269,115,597,5,19.92,6.972,5,0.2,968
270,278,532,19,9.94,3.0814,2,0.0,969
270,278,532,328,9.94,3.0814,2,0.0,970
242,111,598,47,103.056,24.4758,3,0.2,971
242,111,598,259,103.056,24.4758,3,0.2,972
271,279,447,12,59.808,19.4376,3,0.2,973
271,279,393,12,73.32,21.996,6,0.0,974
272,280,599,2,146.82,73.41,3,0.0,975
273,173,600,69,1652.94,231.4116,3,0.0,976
273,173,601,69,296.37,80.0199,3,0.0,977
274,281,602,11,129.92,21.112,5,0.2,978
275,282,603,162,45.584,5.1282,7,0.2,979
119,283,604,94,17.568,6.3684,2,0.2,980
119,283,605,94,55.992,5.5992,1,0.2,981
276,284,606,163,182.72,84.0512,8,0.0,982
276,284,606,193,182.72,84.0512,8,0.0,983
276,284,607,163,400.032,-153.3456,2,0.4,984
276,284,607,193,400.032,-153.3456,2,0.4,985
276,284,608,163,33.63,10.089,3,0.0,986
276,284,608,193,33.63,10.089,3,0.0,987
276,284,230,163,542.646,102.4998,3,0.1,988
276,284,230,193,542.646,102.4998,3,0.1,989
276,284,398,163,6.3,3.024,2,0.0,990
276,284,398,193,6.3,3.024,2,0.0,991
277,285,463,5,242.94,9.7176,3,0.0,992
277,285,609,5,179.97,86.3856,3,0.0,993
277,285,352,5,99.696,33.6474,6,0.2,994
277,285,45,5,27.936,9.4284,4,0.2,995
277,285,610,5,84.98,18.6956,1,0.0,996
277,285,611,5,18.72,6.552,5,0.2,997
79,48,612,9,49.98,8.4966,2,0.0,998
278,286,613,15,11.784,4.2717,3,0.2,999
278,286,421,15,272.736,-64.7748,3,0.2,1000
278,286,614,15,3.54,-5.487,2,0.8,1001
279,287,510,63,51.52,-10.948,5,0.2,1002
279,287,251,63,3.528,1.1466,1,0.2,1003
279,287,615,63,4.624,1.6762,1,0.2,1004
279,287,616,63,55.168,6.2064,4,0.2,1005
280,187,225,74,567.12,-28.356,10,0.2,1006
280,187,438,74,359.32,7.1864,4,0.0,1007
232,288,617,164,11.992,0.8994,1,0.2,1008
281,289,618,165,58.05,26.703,3,0.0,1009
281,289,619,165,157.74,56.7864,11,0.0,1010
281,289,361,165,56.98,22.792,7,0.0,1011
281,289,620,165,2.88,1.4112,1,0.0,1012
282,290,621,9,1199.976,374.9925,3,0.2,1013
215,235,566,2,79.92,28.7712,4,0.0,1014
32,241,622,117,383.438,-167.3184,4,0.45,1015
32,241,622,197,383.438,-167.3184,4,0.45,1016
283,291,582,166,24.56,6.8768,2,0.0,1017
283,291,543,166,119.8,47.92,4,0.0,1018
284,292,525,21,13.128,4.2666,3,0.2,1019
66,293,128,136,22.72,10.224,4,0.0,1020
66,293,568,136,22.72,10.224,4,0.0,1021
285,240,495,2,58.32,27.9936,9,0.0,1022
133,37,623,130,12.39,5.6994,3,0.0,1023
286,294,162,39,107.982,-26.9955,3,0.4,1024
286,294,162,96,107.982,-26.9955,3,0.4,1025
286,294,162,118,107.982,-26.9955,3,0.4,1026
287,295,154,167,11.36,5.3392,2,0.0,1027
287,295,624,167,50.94,25.47,3,0.0,1028
287,295,625,167,646.74,258.696,6,0.0,1029
287,295,626,167,5.64,2.7072,3,0.0,1030
287,295,627,167,572.58,34.3548,6,0.0,1031
288,296,628,89,310.88,23.316,2,0.2,1032
289,98,629,86,641.96,179.7488,2,0.0,1033
289,98,629,152,641.96,179.7488,2,0.0,1034
290,297,630,103,18.28,9.14,2,0.0,1035
290,297,630,168,18.28,9.14,2,0.0,1036
290,297,304,103,207.0,51.75,3,0.0,1037
290,297,304,168,207.0,51.75,3,0.0,1038
290,297,631,103,32.35,16.175,5,0.0,1039
290,297,631,168,32.35,16.175,5,0.0,1040
290,297,9,103,7.71,3.4695,1,0.0,1041
290,297,9,168,7.71,3.4695,1,0.0,1042
290,297,632,103,40.3,10.881,2,0.0,1043
290,297,632,168,40.3,10.881,2,0.0,1044
290,297,633,103,34.58,14.5236,7,0.0,1045
290,297,633,168,34.58,14.5236,7,0.0,1046
291,298,634,79,32.76,3.6855,7,0.2,1047
292,126,635,9,544.008,40.8006,3,0.2,1048
292,126,371,9,59.94,28.1718,3,0.0,1049
292,126,360,9,23.92,11.7208,4,0.0,1050
292,126,636,9,4.28,1.926,1,0.0,1051
293,299,413,39,32.07,-22.449,5,0.7,1052
293,299,413,96,32.07,-22.449,5,0.7,1053
293,299,413,118,32.07,-22.449,5,0.7,1054
293,299,47,39,24.0,-2.7,2,0.2,1055
293,299,47,96,24.0,-2.7,2,0.2,1056
293,299,47,118,24.0,-2.7,2,0.2,1057
293,299,637,39,35.49,-15.6156,1,0.5,1058
293,299,637,96,35.49,-15.6156,1,0.5,1059
293,299,637,118,35.49,-15.6156,1,0.5,1060
293,299,638,39,47.984,0.5998,2,0.2,1061
293,299,638,96,47.984,0.5998,2,0.2,1062
293,299,638,118,47.984,0.5998,2,0.2,1063
294,106,639,30,186.69,87.7443,3,0.0,1064
294,106,639,70,186.69,87.7443,3,0.0,1065
294,106,639,184,186.69,87.7443,3,0.0,1066
294,106,639,312,186.69,87.7443,3,0.0,1067
295,53,640,169,17.456,5.8914,2,0.2,1068
295,53,640,182,17.456,5.8914,2,0.2,1069
295,53,640,376,17.456,5.8914,2,0.2,1070
296,300,641,169,348.928,34.8928,2,0.2,1071
296,300,641,182,348.928,34.8928,2,0.2,1072
296,300,641,376,348.928,34.8928,2,0.2,1073
154,194,382,110,143.96,69.1008,4,0.0,1074
154,194,382,170,143.96,69.1008,4,0.0,1075
154,194,382,212,143.96,69.1008,4,0.0,1076
154,194,424,110,15.42,4.1634,1,0.0,1077
154,194,424,170,15.42,4.1634,1,0.0,1078
154,194,424,212,15.42,4.1634,1,0.0,1079
154,194,642,110,43.04,21.0896,8,0.0,1080
154,194,642,170,43.04,21.0896,8,0.0,1081
154,194,642,212,43.04,21.0896,8,0.0,1082
154,194,643,110,332.94,79.9056,3,0.0,1083
154,194,643,170,332.94,79.9056,3,0.0,1084
154,194,643,212,332.94,79.9056,3,0.0,1085
245,301,644,171,1363.96,85.2475,5,0.2,1086
245,301,767,171,1363.96,85.2475,5,0.2,1087
60,302,645,9,9.96,4.5816,2,0.0,1088
60,302,364,9,21.72,10.6428,4,0.0,1089
297,303,620,31,20.16,9.8784,7,0.0,1090
297,303,620,126,20.16,9.8784,7,0.0,1091
101,107,646,31,132.79,63.7392,7,0.0,1092
101,107,646,126,132.79,63.7392,7,0.0,1093
101,107,13,31,12.96,6.2208,2,0.0,1094
101,107,13,126,12.96,6.2208,2,0.0,1095
101,107,647,31,21.56,10.3488,7,0.0,1096
101,107,647,126,21.56,10.3488,7,0.0,1097
155,304,479,172,283.92,17.745,5,0.2,1098
298,305,648,74,22.23,7.3359,1,0.0,1099
298,305,235,74,215.968,18.8972,2,0.2,1100
299,305,649,21,355.32,99.4896,9,0.0,1101
299,305,864,21,355.32,99.4896,9,0.0,1102
300,306,650,55,12.96,6.2208,2,0.0,1103
300,306,650,207,12.96,6.2208,2,0.0,1104
301,307,651,9,18.28,6.2152,2,0.0,1105
302,155,652,62,43.176,4.3176,3,0.2,1106
302,155,653,62,1983.968,247.996,4,0.2,1107
302,155,1777,62,1983.968,247.996,4,0.2,1108
303,212,381,173,28.4,11.076,2,0.0,1109
303,212,654,173,149.97,50.9898,3,0.0,1110
304,234,655,174,11.52,3.2256,4,0.0,1111
304,234,259,174,1298.55,311.652,5,0.0,1112
